sequence, count
to detail, 2
want sharper, 2
are super, 2
us something, 2
not playing, 2
in need, 2
on account, 2
had ourselves, 2
you why, 2
king of, 2
pie predicted, 2
'm thinking, 2
's preparations, 2
but mooriella, 2
to at, 2
brother of, 2
small and, 2
pony you, 2
were supposed, 2
decides to, 2
needs his, 2
'un bad, 2
ball you, 2
fluttershy your, 2
talented most, 2
a hard, 2
a clear, 2
lean mean, 2
hundred times, 2
the importance, 2
ah ah, 2
friend to, 2
well since, 2
in his, 2
you eat, 2
n't hit, 2
pokey you, 2
on gettin', 2
some chocolate, 2
different color, 2
family calls, 2
why rarity, 2
here tomorrow, 2
flying and, 2
much like, 2
race with, 2
ahead try, 2
made against, 2
're drinking, 2
quiet and, 2
launching me, 2
ahead everypony, 2
remember it, 2
keep our, 2
gums ", 2
forest and, 2
any time, 2
's because, 2
bit stubborn, 2
help the, 2
ruined my, 2
have proven, 2
party this, 2
noble of, 2
list between, 2
an ice, 2
fail at, 2
my beloved, 2
pack your, 2
this count, 2
just swell, 2
invaded the, 2
day so, 2
need kelp, 2
could 've, 2
did a, 2
sound so, 2
it from, 2
no means, 2
now take, 2
wh-what happened, 2
pair of, 2
know my, 2
could that, 2
sapphire statue, 2
all see, 2
do do, 2
ponies that, 2
celestia cordially, 2
an orchard, 2
back before, 2
always count, 2
number 25, 2
you vanquished, 2
we ask, 2
family cider, 2
super speedy, 2
along the, 2
are scared, 2
for in, 2
champeen of, 2
my grand, 2
na lose, 2
early start, 2
just wonderful, 2
i agree, 2
short of, 2
tail wrestling, 2
more days, 2
had too, 2
our very, 2
royal tongue, 2
is always, 2
that cherry, 2
the grass, 2
chicken and, 2
oh here, 2
guess the, 2
thing she, 2
n't overcome, 2
do even, 2
n't mess, 2
grown up, 2
maybe if, 2
okay number, 2
her with, 2
least expect, 2
across the, 2
it appears, 2
good night, 2
dumb luck, 2
and leave, 2
one would, 2
applejack but, 2
'd see, 2
be awful, 2
to compete, 2
asked that, 2
sewing them, 2
ponies what, 2
friend is, 2
your case, 2
is stubborn, 2
were freezing, 2
much attention, 2
hate for, 2
is finally, 2
and telling, 2
she went, 2
over ponyville, 2
chocolate rain, 2
oh who, 2
guts to, 2
you then, 2
job well, 2
has anypony, 2
face when, 2
" was, 2
very good, 2
entire sweet, 2
and wait, 2
honorary family, 2
add up, 2
they 'd, 2
without getting, 2
the quest, 2
really hope, 2
could mean, 2
could say, 2
it rainbow, 2
's us, 2
invites you, 2
force field, 2
all have, 2
no of, 2
poor poor, 2
woodland creature, 2
gotten my, 2
a friendship, 2
wha huh, 2
stay out, 2
decorations and, 2
on these, 2
na clean, 2
was about, 2
you closed, 2
stop little, 2
seen how, 2
go check, 2
look delicious, 2
're telling, 2
real award, 2
neighborly of, 2
forgive you, 2
at what, 2
you actually, 2
a delicate, 2
never to, 2
i wished, 2
stretch out, 2
unofficial casual, 2
right to, 2
needs your, 2
three this, 2
till our, 2
huh i, 2
finish harvestin', 2
an ensemble, 2
d' ya, 2
dropped in, 2
fancy mathematics, 2
cursed us, 2
possibly not, 2
and since, 2
gala ever, 2
book was, 2
are solved, 2
a claw, 2
uh-huh uh-huh, 2
then that, 2
fun at, 2
and instead, 2
new moves, 2
is from, 2
your clairs, 2
you took, 2
yadda yadda, 2
put everything, 2
her escape, 2
sister for, 2
your appearance, 2
healthy and, 2
direction on, 2
one question, 2
our carriage, 2
the willies, 2
beloved guest, 2
a box, 2
" especially, 2
well y'see, 2
need no, 2
yelling at, 2
the story, 2
celestia has, 2
leave it, 2
percent satisfied, 2
run but, 2
is of, 2
boring for, 2
na invite, 2
stand guard, 2
signature moves, 2
we here, 2
the plates, 2
because there, 2
any o', 2
is definitely, 2
me sick, 2
you quit, 2
you grab, 2
silly scavenger, 2
at ya, 2
hi rainbow, 2
leaving you, 2
now everypony, 2
two came, 2
deserves a, 2
zip lining, 2
i stopped, 2
up ahead, 2
sure made, 2
lower the, 2
green hair, 2
" me, 2
feeding off, 2
flowers and, 2
for ruining, 2
not everypony, 2
friends laugh, 2
on 'em, 2
na compete, 2
oh twilight, 2
enjoying the, 2
spell will, 2
that poor, 2
rainbow that, 2
four and, 2
's them, 2
ponies have, 2
cake 's, 2
group hug, 2
have forgotten, 2
bring in, 2
but her, 2
grape juice, 2
tripped me, 2
called the, 2
na to, 2
prized pupil, 2
besides i, 2
crash ", 2
vanquished the, 2
time 's, 2
sugar bear, 2
legs ca, 2
not forget, 2
split the, 2
importance of, 2
ever is, 2
's prized, 2
you love, 2
five are, 2
dress is, 2
eat 'em, 2
off trixie, 2
stuff and, 2
about was, 2
companion for, 2
been through, 2
wonder who, 2
's gorgeous, 2
easy rainbow, 2
hope that, 2
me before, 2
do look, 2
was me, 2
face of, 2
doozy of, 2
and give, 2
him cake, 2
wasting my, 2
cranky needs, 2
next rodeo, 2
hundreds o', 2
off in, 2
are kept, 2
's end, 2
" like, 2
the rule, 2
been made, 2
uh cloud, 2
they actually, 2
capital of, 2
work that, 2
a blue, 2
side of, 2
have but, 2
i hereby, 2
upset your, 2
sky clear, 2
edge of, 2
never late, 2
dun dun, 2
and play, 2
he ca, 2
flips and, 2
him your, 2
'm singing, 2
monster of, 2
sense to, 2
picture it, 2
apples from, 2
laughin' at, 2
another one, 2
this mission, 2
the door, 2
only answer, 2
n't end, 2
picking up, 2
you decide, 2
the settlers, 2
not scared, 2
the strength, 2
work cut, 2
little size, 2
yeah just, 2
ourselves to, 2
a strong, 2
to is, 2
a showoff, 2
'em rainbow, 2
myself this, 2
nice little, 2
nopony wants, 2
he will, 2
more instruments, 2
can become, 2
off you, 2
doozy here, 2
harvest day, 2
braeburn listen, 2
be that, 2
nothing fun, 2
the paper, 2
a month, 2
than anypony, 2
hold the, 2
the do, 2
new and, 2
talented and, 2
trees this, 2
you thought, 2
right it, 2
hear ye, 2
to ever, 2
'd let, 2
lemons are, 2
a might, 2
dent in, 2
at ponyville, 2
little angels, 2
sugar and, 2
smell of, 2
the prissy, 2
who goes, 2
n't at, 2
" losers, 2
bring me, 2
till the, 2
that visit, 2
of celestia, 2
'll ruin, 2
filled with, 2
'll start, 2
where that, 2
also not, 2
find him, 2
tales really, 2
more gabby, 2
crashed onto, 2
their honey, 2
my top, 2
the cadance, 2
and allow, 2
nice one, 2
could use, 2
planets and, 2
has requested, 2
made us, 2
will will, 2
're awake, 2
upper crust, 2
back i, 2
have taken, 2
was very, 2
tasty enough, 2
's obviously, 2
will collects, 2
this curse, 2
couple of, 2
last apple, 2
tired of, 2
would go, 2
just hatched, 2
crusaders theme, 2
twilight that, 2
send 'em, 2
of any, 2
being able, 2
happens to, 2
excuuuse me, 2
almost sundown, 2
dash will, 2
bitten off, 2
applejack makes, 2
wooden planks, 2
than any, 2
but could, 2
that really, 2
one we, 2
i care, 2
as her, 2
's crop, 2
wanted fluttershy, 2
and are, 2
shoveling coal, 2
all there, 2
little rump, 2
black snooty, 2
whole day, 2
of smoke, 2
night we, 2
now why, 2
got nothing, 2
snips and, 2
[ you, 2
oh cranky, 2
straight ahead, 2
provide additional, 2
shop and, 2
up something, 2
and done, 2
it some, 2
more sense, 2
we gather, 2
have got, 2
famous fashion, 2
your faces, 2
'll herd, 2
dare applejack, 2
seemed to, 2
strong she, 2
nothing casual, 2
applejack the, 2
urgent care, 2
again you, 2
it though, 2
can sleep, 2
head to, 2
you fly, 2
silly question, 2
caused you, 2
one either, 2
to cheer, 2
well howdy, 2
always dreamed, 2
not right, 2
wedding at, 2
a perfect, 2
na move, 2
anypony else, 2
realized how, 2
good spike, 2
the zoo, 2
n't no, 2
wonderful time, 2
save rarity, 2
just no, 2
like twilight, 2
whose contributions, 2
this unicorn, 2
pressed yard, 2
missing maracas, 2
usually means, 2
take immediate, 2
see rarity, 2
n't fix, 2
day with, 2
plywood a, 2
'm having, 2
a vision, 2
be ever, 2
would it, 2
so important, 2
to spill, 2
why us, 2
pleased with, 2
much from, 2
just sit, 2
months or, 2
happen this, 2
decide who, 2
shake it, 2
contest at, 2
number two, 2
it do, 2
used for, 2
work with, 2
gave us, 2
a hay, 2
bit you, 2
by piece, 2
everything great, 2
really use, 2
is anypony, 2
watch and, 2
ponyville right, 2
mean if, 2
off with, 2
it ruiness, 2
a one, 2
you honest, 2
n't call, 2
more magical, 2
sweetie-weetie pony, 2
clean itself, 2
after them, 2
's find, 2
absolutely everything, 2
my letter, 2
discord so, 2
the parade, 2
got here, 2
a year, 2
at 'em, 2
entrance exam, 2
play again, 2
good not, 2
and terrorized, 2
back a, 2
chaos capital, 2
we make, 2
is have, 2
let go, 2
chance of, 2
the start, 2
means me, 2
got less, 2
can watch, 2
applejack has, 2
your column, 2
mean chocolate, 2
um uh, 2
hold your, 2
look even, 2
you sing, 2
impress the, 2
just wish, 2
control before, 2
nighttime eternal, 2
two can, 2
'm pinkie, 2
is allowed, 2
plain old, 2
the colors, 2
twenty stalks, 2
then as, 2
the barrel, 2
as our, 2
it feels, 2
sure hope, 2
already got, 2
ta work, 2
n't cry, 2
friend spike, 2
into that, 2
familiar with, 2
three leaders, 2
knew she, 2
the cauldron, 2
trees just, 2
piece by, 2
bring that, 2
your herding, 2
have happened, 2
problem with, 2
to stone, 2
and cake, 2
true i, 2
dash show', 2
work rainbow, 2
all ponies, 2
got much, 2
idea what, 2
stars on, 2
any worse, 2
she saw, 2
go pack, 2
that prank, 2
you boys, 2
my my, 2
tornado powerful, 2
these namby-pamby, 2
8 plywood, 2
to rule, 2
better friends, 2
and kicks, 2
hanging out, 2
your precious, 2
wants a, 2
a million, 2
tradition to, 2
inspired by, 2
loving care, 2
're looking, 2
you banish, 2
this old, 2
n't keep, 2
hoping you, 2
that competition, 2
kooky old, 2
juice waitin', 2
looked like, 2
but spike, 2
paying attention, 2
tasty treats, 2
ooh you, 2
the cut, 2
's alright, 2
musty and, 2
too shiny, 2
the caves, 2
me at, 2
taste buds, 2
ooh oooh, 2
the orchard, 2
those chefs, 2
else needs, 2
mean is, 2
there best, 2
that these, 2
we like, 2
introduce myself, 2
few months, 2
and always, 2
discord and, 2
arrives it, 2
some are, 2
mess itself, 2
the mastery, 2
doin' a, 2
been my, 2
the tree, 2
an iron, 2
they had, 2
aw come, 2
i doubt, 2
in ze, 2
adds just, 2
one other, 2
a rattler, 2
then give, 2
and totally, 2
i play, 2
our next, 2
if anypony, 2
win the, 2
say they, 2
beautiful day, 2
go too, 2
your attitude, 2
have four, 2
only be, 2
a parade, 2
important message, 2
give my, 2
cider is, 2
too boring, 2
saw something, 2
a magic, 2
taking care, 2
everypony there, 2
n't something, 2
upon us, 2
have such, 2
your love, 2
coulda just, 2
possibly be, 2
're working, 2
the awful, 2
and our, 2
would the, 2
though she, 2
forever and, 2
this contraption, 2
i interrupting, 2
guy got, 2
hey no, 2
also quite, 2
should see, 2
was thinkin', 2
bloom and, 2
fair and, 2
the chocolate, 2
n't force, 2
done and, 2
less food, 2
no ", 2
way she, 2
the spirits, 2
never run, 2
also helping, 2
n't exactly, 2
any new, 2
beautiful wings, 2
and neck, 2
driftin' ], 2
turns out, 2
said hush, 2
running the, 2
his house, 2
was one, 2
pretty sure, 2
of water, 2
just dreadful, 2
up ponies, 2
a ton, 2
the settler, 2
ponyville ever, 2
called you, 2
um well, 2
come i, 2
a clue, 2
n't clear, 2
typical pinkie, 2
hated trixie, 2
that iron, 2
're proud, 2
have they, 2
really cool, 2
everypony you, 2
were awake, 2
thought my, 2
oh why, 2
turns are, 2
like something, 2
celestia chose, 2
have kept, 2
most famous, 2
can really, 2
work applejack, 2
a captain, 2
is responsible, 2
many of, 2
lucky day, 2
perform his, 2
be to, 2
french haute, 2
mane so, 2
spend some, 2
ever after, 2
this disaster, 2
to bite, 2
your party, 2
on then, 2
donkey says, 2
say is, 2
true and, 2
that 'd, 2
a challenge, 2
we keep, 2
i the, 2
thought if, 2
fluttershy could, 2
stay off, 2
a mane, 2
's granny, 2
you decided, 2
just born, 2
surely come, 2
anypony seen, 2
tale of, 2
elements in, 2
any apples, 2
rain cloud, 2
the mess, 2
a pinkie, 2
thank celestia, 2
never met, 2
thread by, 2
trouble is, 2
possible to, 2
them apart, 2
a snack, 2
asked me, 2
twilight let, 2
party ca, 2
hiya princess, 2
you adorable, 2
first of, 2
you read, 2
use magic, 2
way of, 2
acting a, 2
bad rainbow, 2
n't hang, 2
some kind, 2
when he, 2
final offer, 2
everypony looking, 2
months of, 2
ever laid, 2
that behaves, 2
taking a, 2
my old, 2
hello everypony, 2
just jealous, 2
whole lotta, 2
play or, 2
little friend, 2
all mine, 2
dash pinkie, 2
get an, 2
from olden, 2
hello princess, 2
entire life, 2
rarity has, 2
just are, 2
turn to, 2
na leave, 2
a grade, 2
and taffy, 2
any direction, 2
dragon is, 2
appreciate that, 2
use our, 2
leaving this, 2
thing is, 2
're already, 2
team we, 2
source of, 2
by thread, 2
heroic that, 2
old unicorn, 2
my entire, 2
a scaredy-pony, 2
best bakers, 2
well lemons, 2
the super, 2
harmony and, 2
your actions, 2
queen lame-o, 2
here first, 2
ponies i, 2
by your, 2
complete yeah, 2
got into, 2
princess can, 2
from all, 2
friend could, 2
thing as, 2
'd feel, 2
and those, 2
a place, 2
ya go, 2
cherries go, 2
for saving, 2
giant tree, 2
crops and, 2
do right, 2
are made, 2
in some, 2
and humility, 2
problems can, 2
muffins and, 2
prepared to, 2
by saying, 2
pies in, 2
working with, 2
early for, 2
be cool, 2
greatest hero, 2
catadioptric telescopes, 2
on hearts, 2
it covered, 2
my prince, 2
stashed all, 2
never never, 2
's sorry, 2
will regret, 2
to reason, 2
tornado duty, 2
best time, 2
me some, 2
in those, 2
a liar, 2
ruin my, 2
sweet story, 2
take no, 2
casual about, 2
a flight, 2
long journey, 2
but an, 2
" friendship, 2
's slick, 2
think straight, 2
finally here, 2
will aid, 2
the sweetest, 2
a laughingstock, 2
to rain, 2
big mess, 2
she makes, 2
continue to, 2
pony we, 2
ever happened, 2
treat you, 2
've also, 2
of scenery, 2
princess could, 2
remember princess, 2
that your, 2
of each, 2
between us, 2
reasons to, 2
jump down, 2
is tomorrow, 2
my hoof, 2
simple as, 2
n't become, 2
pronounce you, 2
the wagon, 2
did i., 2
party will, 2
you cut, 2
lovely but, 2
pick apples, 2
chew is, 2
would 've, 2
trustworthiness reliability, 2
send them, 2
the stores, 2
i now, 2
pardon applejack, 2
in return, 2
i harvested, 2
something unattractive, 2
thinking i, 2
uh spike, 2
big dumb, 2
i discovered, 2
up another, 2
to spare, 2
says here, 2
yes she, 2
it gets, 2
you supposed, 2
almost all, 2
admire that, 2
everything comes, 2
has happened, 2
her lesson, 2
ability of, 2
report on, 2
using the, 2
no laughing, 2
to ruin, 2
prince blueblood, 2
those nasty, 2
me of, 2
mark in, 2
faith in, 2
jealous of, 2
18 seconds, 2
gather them, 2
pull off, 2
an ear, 2
just see, 2
're also, 2
of tricks, 2
the responsible, 2
hi again, 2
save ponyville, 2
hey look, 2
but can, 2
about some, 2
and scary, 2
sure are, 2
we agreed, 2
i forget, 2
you introduce, 2
need for, 2
and will, 2
great pleasure, 2
those of, 2
you ", 2
mane cut, 2
be something, 2
tomorrow is, 2
busy with, 2
the guts, 2
are busy, 2
pie said, 2
rained on, 2
to sneak, 2
you touch, 2
of its, 2
about cutie, 2
that wicked, 2
for fooling, 2
really get, 2
get what, 2
to muddy, 2
be coming, 2
the evil, 2
the beans, 2
everypony will, 2
year ", 2
speedy cider, 2
of brand, 2
far and, 2
anypony 's, 2
suppose that, 2
brew to, 2
flim and, 2
pleased to, 2
tryin' to, 2
reliability and, 2
heavens no, 2
fine just, 2
got plans, 2
why am, 2
until the, 2
just thinking, 2
poor town, 2
begging your, 2
magical powers, 2
your cue, 2
snip croup, 2
my suite, 2
aye aye, 2
be over, 2
na pass, 2
my apologies, 2
relax and, 2
single-hoofedly saving, 2
water the, 2
no thank, 2
first minute, 2
everypony let, 2
n't found, 2
my calendar, 2
with everypony, 2
gilda a, 2
e e, 2
no wait, 2
can count, 2
and even, 2
harvests consumed, 2
of other, 2
could only, 2
the chaos, 2
herd the, 2
go angel, 2
spike it, 2
go talk, 2
who wanted, 2
begging and, 2
you parade, 2
'm studying, 2
had your, 2
just anypony, 2
howdy partner, 2
these cymbals, 2
learned how, 2
some water, 2
move my, 2
made that, 2
to stick, 2
property of, 2
it any, 2
paint and, 2
save us, 2
never liked, 2
come around, 2
so revoltingly, 2
can play, 2
and takes, 2
best comedy, 2
the five, 2
hang on, 2
the idea, 2
was really, 2
'em while, 2
the clutter, 2
admit that, 2
day you, 2
misjudge her, 2
your food, 2
c d, 2
'll break, 2
beautiful is, 2
vision of, 2
in something, 2
maybe on, 2
who says, 2
these flowers, 2
planning my, 2
she crashed, 2
something on, 2
collect more, 2
that night, 2
capture the, 2
the presentation, 2
nopony else, 2
of epic, 2
wicked enchantress, 2
time before, 2
fun with, 2
worst of, 2
you asleep, 2
my nerves, 2
're hot, 2
equestria from, 2
and me, 2
annual rabbit, 2
well spike, 2
tomorrow night, 2
away in, 2
banquet coming, 2
she do, 2
're like, 2
telling her, 2
become the, 2
once upon, 2
sure how, 2
on i, 2
responsible one, 2
to pretend, 2
everypony doing, 2
name 's, 2
next fashion, 2
sleepy heads, 2
during the, 2
used my, 2
something she, 2
'll send, 2
stronger than, 2
'm twilight, 2
really big, 2
power by, 2
fluttershy did, 2
went and, 2
i prefer, 2
think rarity, 2
afraid an, 2
few moments, 2
place i, 2
hoping i, 2
from multiplying, 2
a story, 2
touch my, 2
attitude and, 2
stitching it, 2
the music, 2
oh opal, 2
cider squeezy, 2
equestria did, 2
means she, 2
well is, 2
have touched, 2
to heal, 2
you buy, 2
my reputation, 2
old ponyville, 2
my cuteceaera, 2
my place, 2
own sister, 2
whoah whoah, 2
is also, 2
'll grow, 2
me make, 2
excited about, 2
ponyville for, 2
fit it, 2
growing up, 2
but since, 2
something fluttershy, 2
why why, 2
casting spells, 2
next pinkie, 2
cake has, 2
's fast, 2
been here, 2
go through, 2
census where, 2
'right now', 2
did tell, 2
's is, 2
to announce, 2
replace him, 2
never do, 2
guys do, 2
a lean, 2
a group, 2
so all, 2
always always, 2
yes except, 2
to slow, 2
terrible to, 2
bunch and, 2
chicky chicky, 2
happens when, 2
tell y'all, 2
canterlot ", 2
group of, 2
thou speakest, 2
you finally, 2
for making, 2
immediate action, 2
control them, 2
pretty ticked, 2
one off, 2
oh um, 2
a bully, 2
little doggie, 2
you waiting, 2
little country, 2
must finish, 2
applejack all, 2
your side, 2
ruining is, 2
you first, 2
're only, 2
ponyville urgent, 2
we won, 2
to good, 2
my beautiful, 2
yours to, 2
goodness oh, 2
apple apple, 2
why a, 2
these dresses, 2
am really, 2
little of, 2
anything from, 2
and call, 2
friendly neighborhood, 2
friend i, 2
trouble you, 2
in love, 2
jam with, 2
still only, 2
horrible horrible, 2
their power, 2
her alone, 2
play my, 2
you show, 2
street in, 2
get things, 2
my coat, 2
stay that, 2
's move, 2
it easy, 2
wants me, 2
not go, 2
likely story, 2
is hard, 2
this dreadful, 2
will travel, 2
go into, 2
wanted me, 2
na show, 2
for opening, 2
when that, 2
to deal, 2
seem a, 2
to beat, 2
new bouncing, 2
a spider, 2
pony pedi, 2
me making, 2
everyone will, 2
good prank, 2
well at, 2
will take, 2
laid eyes, 2
applejack seem, 2
only doing, 2
the fuss, 2
solution to, 2
it done, 2
heal me, 2
mean for, 2
us here, 2
measuring tape, 2
creature that, 2
clearer audio, 2
she keeps, 2
my private, 2
" rarity, 2
me forever, 2
be no, 2
the beginning, 2
harvest and, 2
extra ink, 2
perfect treat, 2
learning so, 2
further ado, 2
baked bads, 2
will cause, 2
cup cake, 2
best day, 2
howdy twilight, 2
have enough, 2
so free, 2
best athlete, 2
me an, 2
have had, 2
start with, 2
'em my, 2
proven yourself, 2
fun about, 2
critters straight, 2
just to, 2
n't risk, 2
finished planning, 2
arguing about, 2
was close, 2
something less, 2
i shall, 2
dock haunch, 2
eat that, 2
" not, 2
pony war, 2
done rarity, 2
wonder which, 2
always your, 2
home to, 2
preparations are, 2
wash the, 2
one comin', 2
mmm i, 2
so grateful, 2
they never, 2
n't add, 2
doubts about, 2
without y'all, 2
you brute, 2
one second, 2
anypony know, 2
are friends, 2
was missing, 2
to quit, 2
one is, 2
four brushes, 2
time ever, 2
said come, 2
and early, 2
here she, 2
rarity wo, 2
pony pie, 2
work in, 2
and snails, 2
into stone, 2
my dinner, 2
like seaweed, 2
boy howdy, 2
very soon, 2
down i, 2
things you, 2
chose us, 2
were insulted, 2
try one, 2
this amazing, 2
thing or, 2
efforts to, 2
my love, 2
the decor, 2
not over, 2
look funny, 2
instruments for, 2
set a, 2
always being, 2
blow the, 2
afraid that, 2
know somepony, 2
without asking, 2
new flying, 2
's heart, 2
another unicorn, 2
are without, 2
making friends, 2
are bunnies, 2
teeny-weeny itty-bitty, 2
big breakfast, 2
energy and, 2
a queen, 2
game of, 2
a cold, 2
of who, 2
pony plus, 2
oh does, 2
bit more, 2
within the, 2
the candles, 2
family members, 2
little bow, 2
what friendship, 2
a grump, 2
your applebucking, 2
amazing flips, 2
more feathers, 2
'll stay, 2
your spell, 2
wonderful way, 2
cool huh, 2
of dragons, 2
magic real, 2
not upset, 2
before anypony, 2
we saw, 2
miss twilight, 2
play volleyball, 2
we come, 2
leg in, 2
getting so, 2
ponyville friends, 2
only reason, 2
those sweets, 2
scaring them, 2
my days, 2
busy harvestin', 2
branch in, 2
losers ", 2
our efforts, 2
five different, 2
just when, 2
my fate, 2
silver spoon, 2
good day, 2
you until, 2
i glad, 2
make yourself, 2
funny words, 2
party could, 2
model for, 2
pony tales, 2
all her, 2
to convince, 2
or scared, 2
little break, 2
other than, 2
i and, 2
of beans, 2
a pig, 2
of studying, 2
n't catch, 2
the rush, 2
not from, 2
are y'all, 2
whole wide, 2
air faster, 2
think think, 2
the impossible, 2
about two, 2
terribly honored, 2
just terrible, 2
voice ], 2
great honor, 2
what trouble, 2
up early, 2
the plan, 2
newspaper staff, 2
finding out, 2
sorry pinkie, 2
must attend, 2
next town, 2
mess is, 2
but would, 2
keep practicing, 2
pie ", 2
out if, 2
'cause there, 2
your mark, 2
thanks again, 2
against the, 2
these parts, 2
dearest princess, 2
not need, 2
very impressed, 2
sorry it, 2
dancing and, 2
a brother, 2
'll no, 2
town will, 2
the apertures, 2
to upset, 2
are true, 2
or at, 2
timid bunch, 2
in on, 2
idea ever, 2
our land, 2
saying what, 2
that zap, 2
the home, 2
asking politely, 2
supply the, 2
're wearing, 2
his name, 2
you ran, 2
my stars, 2
down with, 2
that game, 2
about animals, 2
the garden, 2
beats me, 2
in size, 2
the stomach, 2
bubble bath, 2
dead tree, 2
would end, 2
any day, 2
interrupting anything, 2
sorry scootaloo, 2
doing and, 2
're about, 2
back as, 2
hungry in, 2
until next, 2
the guards, 2
it needs, 2
la flour, 2
a watch, 2
ta say, 2
silly instruments, 2
's hat, 2
oh er, 2
time try, 2
just eat, 2
everything zecora, 2
completely respect, 2
he needs, 2
's number, 2
before he, 2
go over, 2
uh twilight, 2
they not, 2
buy some, 2
she ca, 2
i blow, 2
poisoned plenty, 2
somehow i, 2
y'all a, 2
4 by, 2
the gem, 2
my report, 2
friends for, 2
can bake, 2
my lips, 2
award is, 2
applejack remember, 2
if y'all, 2
lose a, 2
back off, 2
and nothing, 2
in fancy, 2
a dog, 2
to hurt, 2
asleep yet, 2
politely and, 2
of incredibly, 2
'm hungry, 2
no woodland, 2
'll explain, 2
from nightmare, 2
to fear, 2
eternal night, 2
other two, 2
nurse you, 2
say for, 2
understand that, 2
they run, 2
to brag, 2
of cymbals, 2
out as, 2
applejack one, 2
laughing matter, 2
little early, 2
fine pinkie, 2
you shall, 2
from applejack, 2
a much, 2
on guys, 2
like our, 2
'em fly, 2
before they, 2
worry rarity, 2
should all, 2
siree bob, 2
grand finale, 2
big as, 2
anyhow she, 2
did make, 2
comedy act, 2
dash dropped, 2
met when, 2
they sure, 2
just plain, 2
e f, 2
rainbow i, 2
head 'em, 2
in weeks, 2
me now, 2
no cutie, 2
your time, 2
plenty to, 2
whole lot, 2
been doin', 2
me here, 2
we ", 2
was working, 2
phase one, 2
get lectured, 2
were too, 2
a quince, 2
us our, 2
hi spike, 2
only trying, 2
the jewels, 2
but every, 2
gala i, 2
always has, 2
can pull, 2
there in, 2
world of, 2
cool as, 2
to challenge, 2
get right, 2
would mean, 2
everypony that, 2
maybe that, 2
" do, 2
right princess, 2
throw a, 2
that platform, 2
some ponies, 2
it before, 2
pegasi were, 2
n't changed, 2
set and, 2
ground shoom, 2
for both, 2
we supposed, 2
mess they, 2
i try, 2
at him, 2
course pinkie, 2
refused to, 2
is simply, 2
way from, 2
good evening, 2
are being, 2
what gives, 2
getting your, 2
would make, 2
're talking, 2
around in, 2
surely not, 2
one solution, 2
learn her, 2
neighborhood rainbow, 2
how does, 2
disaster if, 2
you finish, 2
has never, 2
ah no, 2
'm me, 2
leave her, 2
one big, 2
a family, 2
the ones, 2
section of, 2
prove i, 2
impressed with, 2
scale on, 2
don'tcha know, 2
shape of, 2
and lots, 2
is quite, 2
as she, 2
wonderful herding, 2
and scootaloo, 2
pokey and, 2
step up, 2
of ", 2
ticked you, 2
have ponyville, 2
leave no, 2
's over-propelled, 2
the seeds, 2
be honest, 2
time and, 2
's style, 2
and ow, 2
yeah they, 2
it or, 2
why ca, 2
usually just, 2
official bunny, 2
get better, 2
are fit, 2
and never, 2
rarity wait, 2
reading them, 2
that record, 2
a full, 2
a zap, 2
a ruckus, 2
your applecart, 2
eyes go, 2
most magnificent, 2
come now, 2
be necessary, 2
then one, 2
small stuff, 2
drop by, 2
rarity will, 2
i well, 2
each one, 2
extra special, 2
was like, 2
the tater, 2
flattered really, 2
buy it, 2
unable to, 2
made my, 2
with ", 2
where this, 2
love poison, 2
not important, 2
a minotaur, 2
y'all to, 2
twilight would, 2
besides you, 2
master plan, 2
need so, 2
new outfit, 2
and talk, 2
it away, 2
're too, 2
chased the, 2
for single-hoofedly, 2
only she, 2
everything all, 2
taking me, 2
this contest, 2
two about, 2
looks just, 2
n't deserve, 2
words is, 2
the red, 2
're cool, 2
remember what, 2
could wrap, 2
reputation with, 2
when these, 2
or throw, 2
're running, 2
guide to, 2
was quite, 2
a fantastic, 2
rarity those, 2
n't scare, 2
about getting, 2
nothing we, 2
anything in, 2
is overdue, 2
mark of, 2
column yet, 2
will see, 2
bushels of, 2
applejack with, 2
see your, 2
a mirror, 2
were amazing, 2
but mayor, 2
falcon sure, 2
i beg, 2
i left, 2
's bigger, 2
deserve it, 2
see all, 2
not let, 2
talk for, 2
bring out, 2
busy applebuckin', 2
done to, 2
minute and, 2
had this, 2
's head, 2
a loud, 2
please excuse, 2
some amazing, 2
somepony to, 2
you problems, 2
build an, 2
by my, 2
stubborn as, 2
order to, 2
a nightmare, 2
n't sleep, 2
always make, 2
must not, 2
about finished, 2
no sweetie, 2
from apple, 2
ya think, 2
you gals, 2
uh pinkie, 2
flip out, 2
're wondering, 2
best today, 2
have made, 2
a two, 2
comes into, 2
quicker they, 2
took your, 2
call this, 2
that scary, 2
gave him, 2
will surely, 2
the dictionary, 2
the caboose, 2
and where, 2
many more, 2
that incredible, 2
and games, 2
never should, 2
once a, 2
know for, 2
so for, 2
are a-howlin', 2
a turn, 2
so organized, 2
shake themselves, 2
d e, 2
sister applejack, 2
're free, 2
just caused, 2
buzz off, 2
do somethin', 2
why he, 2
who want, 2
help provide, 2
by tonight, 2
this all, 2
enjoy your, 2
for everything, 2
in what, 2
pony pox, 2
dragon before, 2
to prevent, 2
most delightful, 2
just next, 2
princess has, 2
brace yourself, 2
hear all, 2
migration with, 2
upside down, 2
be bothered, 2
the result, 2
will need, 2
she told, 2
stop right, 2
award goes, 2
ponyville would, 2
